US Topo 7.5-minute map for Red Oak MI,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64af649ed34e70357a295888,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64af649ed34e70357a295888,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/MI/MI_Red_Oak_20230706_TM_geo.xml,2023-07-06,2023-07-12T20:50:18.156-06:00,2023-07-12T20:42:38.733-06:00,46378686,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Red_Oak_20230706_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Red_Oak_20230706_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-12
US Topo 7.5-minute map for Redford MI,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64af6dd9d34e70357a295dec,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64af6dd9d34e70357a295dec,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/MI/MI_Redford_20230706_TM_geo.xml,2023-07-06,2023-07-12T21:58:52.381-06:00,2023-07-12T21:22:01.469-06:00,48829375,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Redford_20230706_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Redford_20230706_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-12
US Topo 7.5-minute map for Redman MI,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,649e3fefd34ef77fcb040d3c,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/649e3fefd34ef77fcb040d3c,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/MI/MI_Redman_20230626_TM_geo.xml,2023-06-26,2023-06-29T20:37:37.823-06:00,2023-06-29T20:37:35.268-06:00,30349028,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Redman_20230626_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Redman_20230626_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-06-29
US Topo 7.5-minute map for Reed City North MI,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64a62984d34ef77fcb062be6,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64a62984d34ef77fcb062be6,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/MI/MI_Reed_City_North_20230629_TM_geo.xml,2023-06-29,2023-07-05T20:57:33.136-06:00,2023-07-05T20:40:04.031-06:00,49200370,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Reed_City_North_20230629_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Reed_City_North_20230629_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-05
US Topo 7.5-minute map for Reed City South MI,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64af6ea5d34e70357a295e54,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64af6ea5d34e70357a295e54,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/MI/MI_Reed_City_South_20230707_TM_geo.xml,2023-07-07,2023-07-12T21:59:04.833-06:00,2023-07-12T21:25:25.695-06:00,46832564,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Reed_City_South_20230707_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Reed_City_South_20230707_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-12
US Topo 7.5-minute map for Reese MI,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,649512f5d34ef77fcb019b14,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/649512f5d34ef77fcb019b14,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/MI/MI_Reese_20230620_TM_geo.xml,2023-06-20,2023-06-23T00:51:33.151-06:00,2023-06-22T21:35:17.576-06:00,27981646,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Reese_20230620_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Reese_20230620_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-06-22
US Topo 7.5-minute map for Reno Beach OH,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64893639d34ef77fcafe4a4f,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64893639d34ef77fcafe4a4f,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/OH/OH_Reno_Beach_20230607_TM_geo.xml,2023-06-07,2023-06-13T21:38:34.924-06:00,2023-06-13T21:38:33.071-06:00,20950307,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/OH/OH_Reno_Beach_20230607_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/OH/OH_Reno_Beach_20230607_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-06-13
US Topo 7.5-minute map for Republic SW MI,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64af6879d34e70357a295b3a,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64af6879d34e70357a295b3a,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/MI/MI_Republic_SW_20230706_TM_geo.xml,2023-07-06,2023-07-12T21:17:01.271-06:00,2023-07-12T20:59:05.282-06:00,54697865,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Republic_SW_20230706_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Republic_SW_20230706_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-12
US Topo 7.5-minute map for Republic MI,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64af6878d34e70357a295b38,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64af6878d34e70357a295b38,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/MI/MI_Republic_20230706_TM_geo.xml,2023-07-06,2023-07-12T21:16:57.900-06:00,2023-07-12T20:59:04.895-06:00,53363705,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Republic_20230706_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Republic_20230706_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-12
US Topo 7.5-minute map for Resort Lake MIWI,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64a629f8d34ef77fcb062c56,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64a629f8d34ef77fcb062c56,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/MI/MI_Resort_Lake_20230630_TM_geo.xml,2023-06-30,2023-07-05T20:57:47.520-06:00,2023-07-05T20:42:00.065-06:00,49805807,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Resort_Lake_20230630_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Resort_Lake_20230630_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-05
US Topo 7.5-minute map for Rexton MI,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64a38582d34ef77fcb057a53,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64a38582d34ef77fcb057a53,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/MI/MI_Rexton_20230630_TM_geo.xml,2023-06-30,2023-07-03T20:49:07.188-06:00,2023-07-03T20:35:46.799-06:00,52105789,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Rexton_20230630_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/MI/MI_Rexton_20230630_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-03
